name,integer_ops,flops,FAdd,FMul,memory_ops,loads,stores,branch_ops,uncond_branch_ops,cond_branch_ops,comparison,cpu_ops,total_ops,vector_ops
reg_detect_N8_400_1024,99233390645,0,0,0,53857222731,47114543146,6742679585,10118266931,6742704153,3375562777,3375562777,23544610816,163208880307,1044480
reg_detect_N8_512_8,8710389,0,0,0,4727883,4135914,591969,888627,592153,296473,296473,2066560,14326899,0
reg_detect_N8_512_16,32905653,0,0,0,17858635,15623082,2235553,3355187,2235929,1119257,1119257,7807232,54119475,0
reg_detect_N8_512_32,127750965,0,0,0,69328971,60651306,8677665,13022259,8678425,4343833,4343833,30310912,210102195,0
reg_detect_N8_512_64,503260725,0,0,0,273104971,238923306,34181665,51292211,34183193,17109017,17109017,119407616,827657907,3840
reg_detect_N8_512_128,1997556789,0,0,0,1083998283,948329514,135668769,203575347,135671833,67903513,67903513,473958400,3285130419,15872
reg_detect_N8_512_256,7959255093,0,0,0,4319150155,3778590762,540559393,811114547,540565529,270549017,270549017,1888489472,13089519795,64512
reg_detect_N8_512_300,10924135253,0,0,0,5928057675,5186138442,741919233,1113254451,741926425,371328025,371328025,2591966400,17965447379,88800
reg_detect_N8_512_400,19404553653,0,0,0,10529996875,9212131242,1317865633,1977459251,1317875225,659584025,659584025,4604115200,31912009779,158400
reg_detect_N8_512_512,31775076405,0,0,0,17242914891,15084908586,2158006305,3238084659,2158018585,1080066073,1080066073,7539269632,52256075955,260096
reg_detect_N8_512_600,43623950453,0,0,0,23672755275,20710036842,2962718433,4445548851,2962732825,1482816025,1482816025,10350652800,71742254579,357600
reg_detect_N8_512_700,59362928853,0,0,0,32213574475,28181949642,4031624833,6049433651,4031641625,2017792025,2017792025,14085041600,97625936979,487200
reg_detect_N8_512_800,77521427253,0,0,0,42067353675,36802502442,5264851233,7899878451,5264870425,2635008025,2635008025,18393510400,127488659379,636800
reg_detect_N8_512_900,98099445653,0,0,0,53234092875,46571695242,6662397633,9996883251,6662419225,3334464025,3334464025,23276059200,161330421779,806400
reg_detect_N8_512_1024,126976417845,0,0,0,68904288331,60280725546,8623562785,12939591731,8623587353,4316004377,4316004377,30127702016,208820297907,1044480
reg_detect_N8_600_8,10205685,0,0,0,5538891,4845546,693345,1040691,693529,347161,347161,2421376,16785267,0
reg_detect_N8_600_16,38554549,0,0,0,20922443,18303914,2618529,3929651,2618905,1310745,1310745,9147648,63406643,0
reg_detect_N8_600_32,149681973,0,0,0,81223755,71059242,10164513,15252531,10165273,5087257,5087257,35514880,246158259,0
reg_detect_N8_600_64,589655605,0,0,0,319963211,279924266,40038945,60078131,40040473,20037657,20037657,139908096,969696947,3840
reg_detect_N8_600_128,2340478005,0,0,0,1269989451,1111071786,158917665,238448691,158920729,79527961,79527961,555329536,3848916147,15872
reg_detect_N8_600_256,9325623349,0,0,0,5060231243,4427036714,633194529,950067251,633200665,316866585,316866585,2212712448,15335921843,64512
reg_detect_N8_600_300,12799485653,0,0,0,6945196875,6076135242,869061633,1303968051,869068825,434899225,434899225,3036964800,21048650579,88800
reg_detect_N8_600_400,22735740853,0,0,0,12336742475,10793033642,1543708833,2316224051,1543718425,772505625,772505625,5394566400,37388707379,158400
reg_detect_N8_600_512,37229916213,0,0,0,20201472075,17673646122,2527825953,3792814131,2527838233,1264975897,1264975897,8833638400,61224202419,260096
reg_detect_N8_600_600,51112891253,0,0,0,27734553675,24264110442,3470443233,5207136051,3470457625,1736678425,1736678425,12127689600,84054580979,357600
reg_detect_N8_600_700,69553786453,0,0,0,37740819275,33018288842,4722530433,7085792051,4722547225,2363244825,2363244825,16503211200,114380397779,487200
reg_detect_N8_600_800,90829561653,0,0,0,49285324875,43118227242,6167097633,9253248051,6167116825,3086131225,3086131225,21551372800,149368134579,636800
reg_detect_N8_600_900,114940216853,0,0,0,62368070475,54563925642,7804144833,11709504051,7804166425,3905337625,3905337625,27272174400,189017791379,806400
reg_detect_N8_600_1024,148774510645,0,0,0,80726982731,70625583146,10101399585,15156346931,10101424153,5054922777,5054922777,35300130816,244657840307,1044480
reg_detect_N8_700_4,3306965,0,0,0,1794891,1570186,224705,337331,224793,112537,112537,784576,5439187,0
reg_detect_N8_700_8,11904885,0,0,0,6460491,5651946,808545,1213491,808729,404761,404761,2824576,19578867,0
reg_detect_N8_700_16,44973749,0,0,0,24404043,21350314,3053729,4582451,3054105,1528345,1528345,10670848,73960243,0
reg_detect_N8_700_32,174603573,0,0,0,94740555,82886442,11854113,17786931,11854873,5932057,5932057,41428480,287131059,0
reg_detect_N8_700_64,687831605,0,0,0,373211211,326516266,46694945,70062131,46696473,23365657,23365657,163204096,1131104947,3840
reg_detect_N8_700_128,2730161205,0,0,0,1481343051,1296006186,185336865,278077491,185339929,92737561,92737561,647796736,4489581747,15872
reg_detect_N8_700_256,10878314549,0,0,0,5902368843,5163907114,738461729,1107968051,738467865,369500185,369500185,2581147648,17888651443,64512
reg_detect_N8_700_300,14930565653,0,0,0,8101036875,7087495242,1013541633,1520688051,1013548825,507139225,507139225,3542644800,24552290579,88800
reg_detect_N8_700_400,26521180853,0,0,0,14389862475,12589513642,1800348833,2701184051,1800358425,900825625,900825625,6292806400,43612227379,158400
reg_detect_N8_700_512,43428597813,0,0,0,23563468875,20615393322,2948075553,4423188531,2948087833,1475100697,1475100697,10304512000,71415255219,260096
reg_detect_N8_700_600,59623051253,0,0,0,32350233675,28302830442,4047403233,6072576051,4047417625,2025158425,2025158425,14147049600,98045860979,357600
reg_detect_N8_700_700,81134306453,0,0,0,44021779275,38514128842,5507650433,8263472051,5507667225,2755804825,2755804825,19251131200,133419557779,487200
reg_detect_N8_700_800,105952441653,0,0,0,57487564875,50295187242,7192377633,10791168051,7192396825,3598771225,3598771225,25139852800,174231174579,636800
reg_detect_N8_700_900,134077456853,0,0,0,72747590475,63646005642,9101584833,13655664051,9101606425,4554057625,4554057625,31813214400,220480711379,806400
reg_detect_N8_700_1024,173545070645,0,0,0,94161862731,82381103146,11780759585,17675386931,11780784153,5894602777,5894602777,41177890816,285382320307,1044480
reg_detect_N8_800_4,3778965,0,0,0,2050891,1794186,256705,385331,256793,128537,128537,896576,6215187,0
reg_detect_N8_800_8,13604085,0,0,0,7382091,6458346,923745,1386291,923929,462361,462361,3227776,22372467,0
reg_detect_N8_800_16,51392949,0,0,0,27885643,24396714,3488929,5235251,3489305,1745945,1745945,12194048,84513843,0
reg_detect_N8_800_32,199525173,0,0,0,108257355,94713642,13543713,20321331,13544473,6776857,6776857,47342080,328103859,0
reg_detect_N8_800_64,786007605,0,0,0,426459211,373108266,53350945,80046131,53352473,26693657,26693657,186500096,1292512947,3840
reg_detect_N8_800_128,3119844405,0,0,0,1692696651,1480940586,211756065,317706291,211759129,105947161,105947161,740263936,5130247347,15872
reg_detect_N8_800_256,12431005749,0,0,0,6744506443,5900777514,843728929,1265868851,843735065,422133785,422133785,2949582848,20441381043,64512
reg_detect_N8_800_300,17061645653,0,0,0,9256876875,8098855242,1158021633,1737408051,1158028825,579379225,579379225,4048324800,28055930579,88800
reg_detect_N8_800_400,30306620853,0,0,0,16442982475,14385993642,2056988833,3086144051,2056998425,1029145625,1029145625,7191046400,49835747379,158400
reg_detect_N8_800_512,49627279413,0,0,0,26925465675,23557140522,3368325153,5053562931,3368337433,1685225497,1685225497,11775385600,81606308019,260096
reg_detect_N8_800_600,68133211253,0,0,0,36965913675,32341550442,4624363233,6938016051,4624377625,2313638425,2313638425,16166409600,112037140979,357600
reg_detect_N8_800_700,92714826453,0,0,0,50302739275,44009968842,6292770433,9441152051,6292787225,3148364825,3148364825,21999051200,152458717779,487200
reg_detect_N8_800_800,121075321653,0,0,0,65689804875,57472147242,8217657633,12329088051,8217676825,4111411225,4111411225,28728332800,199094214579,636800
reg_detect_N8_800_900,153214696853,0,0,0,83127110475,72728085642,10399024833,15601824051,10399046425,5202777625,5202777625,36354254400,251943631379,806400
reg_detect_N8_800_1024,198315630645,0,0,0,107596742731,94136623146,13460119585,20194426931,13460144153,6734282777,6734282777,47055650816,326106800307,1044480
reg_detect_N8_900_1024,223086190645,0,0,0,121031622731,105892143146,15139479585,22713466931,15139504153,7573962777,7573962777,52933410816,366831280307,1044480
reg_detect_N8_1024_4,4836245,0,0,0,2624331,2295946,328385,492851,328473,164377,164377,1147456,7953427,0
reg_detect_N8_1024_8,17410293,0,0,0,9446475,8264682,1181793,1773363,1181977,591385,591385,4130944,28630131,0
reg_detect_N8_1024_16,65771957,0,0,0,35684427,31220650,4463777,6697523,4464153,2233369,2233369,15606016,108153907,0
reg_detect_N8_1024_32,255349557,0,0,0,138534987,121206570,17328417,25998387,17329177,8669209,8669209,60588544,419882931,0
reg_detect_N8_1024_64,1005921845,0,0,0,545734731,477474346,68260385,102410291,68261913,34148377,34148377,238683136,1654066867,3840
reg_detect_N8_1024_128,3992734773,0,0,0,2166128715,1895193642,270935073,406474803,270938137,135536665,135536665,947390464,6565338291,15872
reg_detect_N8_1024_256,15909034037,0,0,0,8630894667,7551367210,1079527457,1619566643,1079533593,540033049,540033049,3774877696,26159495347,64512
reg_detect_N8_1024_300,21835264853,0,0,0,11845958475,10364301642,1481656833,2222860851,1481664025,741196825,741196825,5181048000,35904084179,88800
reg_detect_N8_1024_400,38786006453,0,0,0,21041971275,18410108842,2631862433,3948454451,2631872025,1316582425,1316582425,9203104000,63776432179,158400
reg_detect_N8_1024_512,63512326197,0,0,0,34456338507,30146654250,4309684257,6465601587,4309696537,2155905049,2155905049,15070142464,104434266291,260096
reg_detect_N8_1024_600,87195969653,0,0,0,47305036875,41388283242,5916753633,8876601651,5916768025,2959833625,2959833625,20689776000,143377608179,357600
reg_detect_N8_1024_700,118655191253,0,0,0,64372089675,56320650442,8051439233,12079155251,8051456025,4027699225,4027699225,28154392000,195106436179,487200
reg_detect_N8_1024_800,154950572853,0,0,0,84062822475,73548537642,10514284833,15774028851,10514304025,5259724825,5259724825,36766528000,254787424179,636800
reg_detect_N8_1024_900,196082114453,0,0,0,106377235275,93071944842,13305290433,19961222451,13305312025,6655910425,6655910425,46526184000,322420572179,806400
reg_detect_N8_1024_1024,253801685045,0,0,0,137690873931,120468987946,17221885985,25837076531,17221910553,8615165977,8615165977,60221833216,417329635507,1044480
reg_detect_N16_1_64,3162717,0,0,0,2015371,1676370,339001,547939,342065,205873,205873,730112,5726027,7680
reg_detect_N16_1_128,12551261,0,0,0,7962763,6629458,1333305,2144355,1339441,804913,804913,2902016,22658379,31744
reg_detect_N16_1_256,50006109,0,0,0,31654027,26366034,5287993,8482915,5300273,3182641,3182641,11571200,90143051,129024
reg_detect_N16_1_300,68632893,0,0,0,43430539,36177682,7252857,11630499,7267249,4363249,4363249,15883200,123693931,177600
reg_detect_N16_1_400,121910493,0,0,0,77107339,64236882,12870457,20627299,12889649,7737649,7737649,28217600,219645131,316800
reg_detect_N16_1_512,199626845,0,0,0,126222475,105160786,21061689,33742947,21086257,12656689,12656689,46211072,359592267,520192
reg_detect_N16_1_600,274065693,0,0,0,173260939,144355282,28905657,46300899,28934449,17366449,17366449,63446400,493627531,715200
reg_detect_N16_1_700,372943293,0,0,0,235737739,196414482,39323257,62977699,39356849,23620849,23620849,86340800,671658731,974400
reg_detect_N16_1_800,487020893,0,0,0,307814539,256473682,51340857,82214499,51379249,30835249,30835249,112755200,877049931,1273600
reg_detect_N16_1_900,616298493,0,0,0,389491339,324532882,64958457,104011299,65001649,39009649,39009649,142689600,1109801131,1612800
reg_detect_N16_1_1024,797712477,0,0,0,504103051,420036690,84066361,134594659,84115505,50479153,50479153,184696832,1436410187,2088960
reg_detect_N16_2_64,5126237,0,0,0,3080331,2608210,472121,747619,475185,272433,272433,1196032,8954187,7680
reg_detect_N16_2_128,20344925,0,0,0,12189835,10328146,1861689,2936931,1867825,1069105,1069105,4751360,35471691,31744
reg_detect_N16_2_256,81059933,0,0,0,48496779,41103442,7393337,11640931,7405617,4235313,4235313,18939904,141197643,129024
reg_detect_N16_2_300,111254493,0,0,0,66547339,56404882,10142457,15964899,10156849,5808049,5808049,25996800,193766731,177600
reg_detect_N16_2_400,197619293,0,0,0,118169739,100166482,18003257,28326499,18022449,10304049,10304049,46182400,344115531,316800
reg_detect_N16_2_512,323600477,0,0,0,193462411,163995730,29466681,46350435,29491249,16859185,16859185,75628544,563413323,520192
reg_detect_N16_2_600,444268893,0,0,0,265574539,225129682,40444857,63609699,40473649,23136049,23136049,103833600,773453131,715200
reg_detect_N16_2_700,604553693,0,0,0,361356939,306331282,55025657,86531299,55059249,31472049,31472049,141299200,1052441931,974400
reg_detect_N16_2_800,789478493,0,0,0,471859339,400012882,71846457,112972899,71884849,41088049,41088049,184524800,1374310731,1273600
reg_detect_N16_2_900,999043293,0,0,0,597081739,506174482,90907257,142934499,90950449,51984049,51984049,233510400,1739059531,1612800
reg_detect_N16_2_1024,1293123677,0,0,0,772800651,655147090,117653561,184975459,117702705,67272753,67272753,302252032,2250899787,2088960
reg_detect_N16_4_64,9053277,0,0,0,5210251,4471890,738361,1146979,741425,405553,405553,2127872,15410507,7680
reg_detect_N16_4_128,35932253,0,0,0,20643979,17725522,2918457,4522083,2924593,1597489,1597489,8450048,61098315,31744
reg_detect_N16_4_256,143167581,0,0,0,82182283,70578258,11604025,17956963,11616305,6340657,6340657,33677312,243306827,129024
reg_detect_N16_4_300,196497693,0,0,0,112780939,96859282,15921657,24633699,15936049,8697649,8697649,46224000,333912331,177600
reg_detect_N16_4_400,349036893,0,0,0,200294539,172025682,28268857,43724899,28288049,15436849,15436849,82112000,593056331,316800
reg_detect_N16_4_512,571547741,0,0,0,327942283,281665618,46276665,71565411,46301233,25264177,25264177,134463488,971055435,520192
reg_detect_N16_4_600,784675293,0,0,0,450201739,386678482,63523257,98227299,63552049,34675249,34675249,184608000,1333104331,715200
reg_detect_N16_4_700,1067774493,0,0,0,612595339,526164882,86430457,133638499,86464049,47174449,47174449,251216000,1814008331,974400
reg_detect_N16_4_800,1394393693,0,0,0,799948939,687091282,112857657,174489699,112896049,61593649,61593649,328064000,2368832331,1273600
reg_detect_N16_4_900,1764532893,0,0,0,1012262539,869457682,142804857,220780899,142848049,77932849,77932849,415152000,2997576331,1612800
reg_detect_N16_4_1024,2283946077,0,0,0,1310195851,1125367890,184827961,285737059,184877105,100859953,100859953,537362432,3879878987,2088960
reg_detect_N16_8_32,4292189,0,0,0,2408587,2084434,324153,497763,325681,172081,172081,1012736,7198539,0
reg_detect_N16_8_64,16907357,0,0,0,9470091,8199250,1270841,1945699,1273905,671793,671793,3991552,28323147,7680
reg_detect_N16_8_128,67106909,0,0,0,37552267,32520274,5031993,7692387,5038129,2654257,2654257,15847424,112351563,31744
reg_detect_N16_8_256,267382877,0,0,0,149553291,129527890,20025401,30589027,20037681,10551345,10551345,63152128,447525195,129024
reg_detect_N16_8_300,366984093,0,0,0,205248139,177768082,27480057,41971299,27494449,14476849,14476849,86678400,614203531,177600
reg_detect_N16_8_400,651872093,0,0,0,364544139,315744082,48800057,74521699,48819249,25702449,25702449,153971200,1090937931,316800
reg_detect_N16_8_512,1067442269,0,0,0,596902027,517005394,79896633,121995363,79921201,42074161,42074161,252133376,1786339659,520192
reg_detect_N16_8_600,1465488093,0,0,0,819456139,709776082,109680057,167462499,109708849,57753649,57753649,346156800,2452406731,715200
reg_detect_N16_8_700,1994216093,0,0,0,1115072139,965832082,149240057,227852899,149273649,78579249,78579249,471049600,3337141131,974400
reg_detect_N16_8_800,2604224093,0,0,0,1456128139,1261248082,194880057,297523299,194918449,102604849,102604849,615142400,4357875531,1273600
reg_detect_N16_8_900,3295512093,0,0,0,1842624139,1596024082,246600057,376473699,246643249,129830449,129830449,778435200,5514609931,1612800
reg_detect_N16_8_1024,4265590877,0,0,0,2384986251,2065809490,319176761,487260259,319225905,168034353,168034353,1007583232,7137837387,2088960
reg_detect_N16_16_32,8279645,0,0,0,4571275,3976786,594489,903267,596017,307249,307249,1958912,13754187,0
reg_detect_N16_16_64,32615517,0,0,0,17989771,15653970,2335801,3543139,2338865,1204273,1204273,7718912,54148427,7680
reg_detect_N16_16_128,129456221,0,0,0,71368843,62109778,9259065,14032995,9265201,4767793,4767793,30642176,214858059,31744
reg_detect_N16_16_256,515813469,0,0,0,284295307,247427154,36868153,55853155,36880433,18972721,18972721,122101760,855961931,129024
reg_detect_N16_16_300,707956893,0,0,0,390182539,339585682,50596857,76646499,50611249,26035249,26035249,167587200,1174785931,177600
reg_detect_N16_16_400,1257542493,0,0,0,693043339,603180882,89862457,136115299,89881649,46233649,46233649,297689600,2086701131,316800
reg_detect_N16_16_512,2059231325,0,0,0,1134821515,987684946,147136569,222855267,147161137,75694129,75694129,487473152,3416908107,520192
